x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
2472;8;0.0213921;0.256007;0.2569;3.98745e-05;-0.00106;0.000384122;4.46029e-05;0.00144412;0.00144412;8.44774e-05;4.07163e-07;0;1.22927;0;0;0;0;0
2488;8;0.0212289;0.262457;0.263314;3.74561e-05;-0.00351621;0.000297517;-0.00228121;0.00381373;0.00381373;-0.00224376;0;0;1.36625;0;0;0;0;0
2504;8;0.0192276;0.267404;0.268094;-0.000790168;-0.00575307;0.00068341;0.00101815;0.00643648;0.00643648;0.000227984;3.1142e-06;0;1.35733;0;0;0;0;0
2520;8;-0.00375009;0.284577;0.284601;-0.00154536;-0.00230125;0.00113697;0.000406653;0.00343822;0.00343822;-0.00113871;1.66386e-06;0;1.16438;0;0;0;0;0
2536;8;-0.0267278;0.301749;0.302931;-0.00143611;-0.00123631;0.00107329;-0.000889109;0.0023096;0.0023096;-0.00232522;1.25212e-06;0;1.10576;0;0;0;0;0
2552;8;-0.0497055;0.318922;0.322772;-0.00143611;-0.00149505;0.00107329;-0.000328096;0.00256834;0.00256834;-0.0017642;1.2977e-06;0;0.722491;0;0;0;0;0
8;24;-0.115944;0.164689;0.201408;-0.0207976;-0.000475897;0.011507;-0.000602756;0.0119829;0.0119829;-0.0214004;0;0;0.635165;0;0;0;0;0
24;24;-0.255102;0.218971;0.336193;0.00132851;-0.00943127;0.00529319;0.00176843;0.0147245;0.0147245;0.00309694;4.98731e-05;0.188195;0.64973;1.37666;0.188734;0.121462;0.144456;0.141216
40;24;-0.00705338;0.0135956;0.0153163;0.0262934;-0.00232349;0.0122693;-0.00519834;0.0145928;0.0145928;0.0210951;0;0.166002;0.552609;1.43816;0.170939;0.117313;0.124329;0.170263
56;24;0.429068;0.509987;0.666473;0.0117212;0.0107228;0.00739083;0.0114165;-0.00333199;0.00333199;0.0231377;0;0.129826;0.563679;1.30193;0.190224;0.14033;0.128424;0.13621
72;24;0.309076;0.137115;0.338125;-0.0168651;0.00977949;-0.027787;0.00381387;-0.0375665;0.0375665;-0.0130513;0.000164837;0.127601;0.554408;1.29672;0.211827;0.158954;0.140016;0.165786
88;24;0.0234642;-0.211908;0.213203;-0.0110825;-0.00156852;-0.0198255;-0.0060937;-0.018257;0.018257;-0.0171762;0;0.141688;0.517976;1.52218;0.199775;0.141565;0.140958;0.161252
104;24;-0.0137749;-0.426468;0.42669;-0.0007568;-0.00391344;0.00126637;-0.0123492;0.00517981;0.00517981;-0.013106;0;0.193835;0.571096;1.73956;0.180048;0.115988;0.13771;0.141013
120;24;-0.025898;-0.192183;0.19392;0.0030157;-0.00402653;0.0184717;-0.00451452;0.0224982;0.0224982;-0.00149882;6.02008e-05;0.234858;0.486708;1.77418;0.147477;0.104898;0.103663;0.115063
136;24;0.0594845;0.0517788;0.0788635;0.00204037;-0.000821338;0.00798568;0.00428877;0.00880702;0.00880702;0.00632914;5.29512e-06;0.195134;0.56981;1.55046;0.166389;0.123741;0.111237;0.153049
152;24;0.0305252;0.0675011;0.0740823;-0.00114737;-0.00105332;0.000314613;0.00248553;0.00136793;0.00136793;0.00133816;0;0.160443;0.616329;1.39458;0.181758;0.125974;0.131021;0.17013
168;24;0.0458603;0.11775;0.126366;0.00247692;0.00148775;0.00719488;8.81304e-05;0.00570713;0.00570713;0.00256505;0;0.290016;0.651317;100;0.145351;0.0904165;0.113806;0.12446
184;24;0.0854034;0.275183;0.288131;8.83738e-05;0.00474391;0.00831663;0.00258723;0.00357271;0.00357271;0.0026756;0;0.563527;1.02383;100;0.0969432;0.0693161;0.0677736;0.0698051
200;24;0.0229416;0.331816;0.332608;-0.00842971;0.00243073;-0.00336357;0.00370158;-0.0057943;0.0057943;-0.00472812;0;0.537223;0.93878;100;0.102133;0.0655079;0.0783573;0.0793227
216;24;-0.169792;0.183233;0.249808;-0.0141037;-0.00406094;-0.011244;-0.00166063;-0.00718308;0.00718308;-0.0157643;0;0.283512;0.561179;2.45711;0.127193;0.077762;0.100654;0.0958408
232;24;-0.377201;0.0279598;0.378236;-0.0086173;-0.00912435;-0.00723127;-0.00673947;0.00189309;0.00189309;-0.0153568;0;0.199904;0.553773;1.46079;0.149587;0.10377;0.107741;0.107905
248;24;-0.407837;0.00318718;0.407849;0.00668584;-0.00725756;0.0101697;-0.00711164;0.0174273;0.0174273;-0.000425802;2.62147e-05;0.204006;0.669081;1.71967;0.141279;0.0983432;0.101432;0.101344
264;24;-0.226894;0.27985;0.360274;0.00564243;-0.00033472;0.00884141;0.00191811;0.00917614;0.00917614;0.00756055;0;0.437504;0.83437;100;0.0842856;0.0641601;0.0546584;0.0594839
280;24;-0.25102;0.245768;0.351302;-0.00020353;-0.000458219;-0.00183832;0.000962211;-0.0013801;0.0013801;0.000758681;0;0.817276;1.28524;2.51846;0.0565964;0.0457795;0.0332775;0.040425
296;24;-0.206017;0.271051;0.340458;0.00217613;0.00142173;0.00165912;0.000919444;0.000237387;0.000237387;0.00309557;0;0.920006;1.50126;2.20627;0.0459361;0.0381776;0.025546;0.0309862
312;24;-0.201736;0.285755;0.349791;-0.00197324;0.00178747;0.000468214;0.000286208;-0.00131926;0.00131926;-0.00168703;0;0.917861;1.46644;3.40239;0.0553096;0.0465386;0.0298883;0.0366589
328;24;-0.250439;0.2812;0.376554;-0.000556568;2.60423e-05;-0.00185601;0.000154084;-0.00188205;0.00188205;-0.000402484;0;0.758318;0.967878;100;0.0785686;0.0685683;0.038359;0.0546906
344;24;-0.227535;0.237062;0.328589;-0.00155869;0.00111044;-0.0017117;-0.00156239;-0.00282214;0.00282214;-0.00312108;1.90074e-06;0.641126;1.0434;100;0.0852213;0.0742316;0.0418608;0.060885
360;24;-0.305546;0.237864;0.387217;-0.00427214;-0.000190753;0.00108378;-0.00179409;0.00127453;0.00127453;-0.00606624;0;0.811073;1.1737;100;0.0727201;0.0594254;0.0419146;0.0538988
376;24;-0.343325;0.267706;0.43536;-0.00163189;-0.00116841;0.00318686;-0.000468007;0.00435527;0.00435527;-0.00209989;3.38491e-06;0.906713;1.54319;2.72707;0.0621096;0.0477198;0.0397544;0.0450786
392;24;-0.356503;0.318262;0.477896;0.000762016;-0.00170855;0.000257184;0.00172813;0.00196573;0.00196573;0.00249015;2.06066e-07;0.903305;1.44067;100;0.0784088;0.0505871;0.0599073;0.0553106
408;24;-0.321867;0.268373;0.419074;0.00289282;-0.000548846;-0.00491153;0.000231182;-0.00436269;0.00436269;0.003124;0;0.894283;1.26032;2.85727;0.101836;0.0407338;0.0933345;0.0692862
424;24;-0.280191;0.193825;0.340698;0.00107545;0.00041479;-0.00177839;-0.00202602;-0.00219318;0.00219318;-0.000950571;0;0.960582;1.63981;2.81201;0.084839;0.0296615;0.0794849;0.0535028
440;24;-0.288258;0.215221;0.35974;-0.000653376;-0.000395291;0.00227399;-6.15772e-05;0.00266928;0.00266928;-0.000714953;8.11329e-07;0.961264;1.51172;2.65603;0.0701999;0.0303289;0.0633102;0.045879
456;24;-0.294113;0.234497;0.376153;-0.000477632;-0.00104737;-0.00240004;0.0025126;-0.00135267;0.00135267;0.00203497;0;0.9185;1.25005;100;0.0773736;0.0408184;0.0657307;0.0527593
472;24;-0.307793;0.157146;0.345588;-0.0017701;-0.00133453;-0.00187997;-0.000316652;-0.00054544;0.00054544;-0.00208675;0;0.847815;1.26451;100;0.0986696;0.0521345;0.0837716;0.0626777
488;24;-0.344767;0.190033;0.393671;-0.00178324;-0.00250704;0.00255968;-0.000865235;0.00506672;0.00506672;-0.00264848;6.20655e-06;0.910791;1.33639;100;0.091189;0.0434502;0.0801718;0.0561012
504;24;-0.353626;0.220463;0.41672;0.000997951;-0.00295876;0.00217706;0.00115047;0.00513582;0.00513582;0.00214842;6.43559e-06;0.92747;1.31513;100;0.0680195;0.0435377;0.0522602;0.0465358
520;24;-0.318399;0.249569;0.404553;0.0026853;-2.28298e-05;-0.000323425;0.00160726;-0.000300595;0.000300595;0.00429255;0;0.960243;1.34865;3.47482;0.0446894;0.0380166;0.0234922;0.0333352
536;24;-0.288462;0.215439;0.360033;-0.000617246;0.00172181;-0.00179578;-0.000888041;-0.00351759;0.00351759;-0.00150529;3.07365e-06;0.968381;1.35015;100;0.0532216;0.0425587;0.0319576;0.0392741
552;24;-0.339027;0.211939;0.399822;-0.00434691;-3.71138e-05;0.00227315;-0.00208607;0.00231027;0.00231027;-0.00643298;0;0.959381;1.37172;4.7197;0.0731676;0.048111;0.0551256;0.0506774
568;24;-0.400139;0.264212;0.479499;-0.00151247;-0.0019866;-0.000163327;-3.58671e-05;0.00182328;0.00182328;-0.00154833;0;0.948521;1.2585;3.62977;0.0896835;0.0557148;0.0702779;0.0612056
584;24;-0.377211;0.203306;0.428511;0.00384587;-0.000758237;-0.0034893;-0.00146118;-0.00273106;0.00273106;0.00238469;0;0.942442;1.47525;100;0.111581;0.0645919;0.0909849;0.0734438
600;24;-0.303534;0.177736;0.351743;0.0027219;0.001273;-0.000342776;-0.0027117;-0.00161578;0.00161578;1.01973e-05;0;0.950756;1.34868;7.50162;0.0645653;0.0421396;0.0489177;0.0444248
616;24;-0.304592;0.190081;0.359036;-0.00198499;2.31924e-05;0.00190314;-0.00154265;0.00187994;0.00187994;-0.00352765;0;0.919379;1.2805;8.1255;0.0709889;0.0580195;0.0409043;0.0541401
632;24;-0.341795;0.22422;0.408777;-0.000100702;-0.00180322;0.000826567;0.00023927;0.00262979;0.00262979;0.000138568;1.46159e-06;0.937151;1.33488;100;0.0641056;0.0494698;0.0407709;0.0472563
648;24;-0.302183;0.209776;0.367859;0.00295251;0.000371118;-0.00176482;-0.000500038;-0.00213594;0.00213594;0.00245247;0;0.963662;1.24185;100;0.0491639;0.0388598;0.0301166;0.0363794
664;24;-0.264927;0.176598;0.318391;0.0020988;0.00259092;-0.00254997;-0.00227599;-0.00514089;0.00514089;-0.000177187;1.82207e-06;0.943428;1.23433;100;0.0608485;0.0502227;0.0343544;0.046235
680;24;-0.256529;0.147945;0.296133;-0.00442992;0.00145237;0.00186375;-0.00206285;0.000411375;0.000411375;-0.00649277;0;0.920547;1.65875;100;0.107592;0.0862425;0.0643299;0.0830623
696;24;-0.37953;0.21917;0.438267;-0.00444587;-0.00312521;0.00196404;0.000831716;0.00508925;0.00508925;-0.00361415;0;0.924091;1.38344;100;0.122013;0.0972021;0.0737498;0.0931059
712;24;-0.368464;0.192513;0.415724;0.00311339;-0.00277971;-0.00294253;-0.000457983;-0.000162825;0.000162825;0.00265541;0;0.943927;1.31451;3.46926;0.0905464;0.0715379;0.0555066;0.0689556
728;24;-0.306797;0.156038;0.344198;0.00329821;-0.00094398;0.000640323;-0.0021749;0.0015843;0.0015843;0.00112332;0;0.951192;1.3911;3.14166;0.0819849;0.0658939;0.0487803;0.0633045
744;24;-0.272436;0.207861;0.342677;0.00160782;-0.000806015;0.00298657;-0.000416044;0.00379259;0.00379259;0.00119177;1.38322e-06;0.905103;1.26675;100;0.078502;0.0675513;0.0399924;0.0595741
760;24;-0.244568;0.219015;0.3283;0.00302948;-0.00132353;-0.00304058;0.00101993;-0.00171706;0.00171706;0.00404941;0;0.878927;1.20286;100;0.0718167;0.0617281;0.0367053;0.0527381
776;24;-0.179331;0.122906;0.217406;0.00357785;0.000197155;-0.00564115;-0.00160247;-0.00583831;0.00583831;0.00197538;0;0.96382;1.49685;100;0.0418086;0.0309584;0.0280986;0.030321
792;24;-0.143614;0.0601883;0.155716;0.00073572;0.00212294;-0.00331854;-0.00438483;-0.00544148;0.00544148;-0.00364911;4.90061e-07;0.973177;1.55694;100;0.0422704;0.0236039;0.0350663;0.0266452
808;24;-0.151751;0.0203476;0.153109;-0.0005879;0.00262731;-0.000528197;-0.00493315;-0.0031555;0.0031555;-0.00552105;0;0.960363;1.4134;100;0.0490255;0.0274268;0.0406358;0.0295849
824;24;-0.165184;0.0357094;0.169;-0.00256592;0.00185642;0.000694245;-0.002554;-0.00116218;0.00116218;-0.00511992;0;0.959054;1.24508;2.94752;0.0519556;0.0377937;0.0356513;0.0384202
840;24;-0.239016;0.0284882;0.240707;-0.00657253;-0.000848107;-0.00191803;-0.00102502;-0.00106992;0.00106992;-0.00759756;0;0.952898;1.18336;3.07255;0.0610778;0.0456112;0.0406215;0.046048
856;24;-0.349077;-0.00798225;0.349168;-0.00460098;-0.00399353;0.000596056;-0.00202399;0.00458958;0.00458958;-0.00662497;7.20143e-07;0.896217;1.15547;100;0.0967736;0.0805661;0.0536118;0.0809651
872;24;-0.36097;0.0390759;0.363078;0.00340052;-0.00325832;0.000897348;-0.000806756;0.00415567;0.00415567;0.00259377;0;0.892019;1.19192;100;0.109741;0.0965398;0.0521846;0.0964631
888;24;-0.257427;0.00596809;0.257496;0.00734222;0.00116651;-0.00274588;-0.00145221;-0.00391239;0.00391239;0.00589001;0;0.888722;1.15162;100;0.0637242;0.0543795;0.0332211;0.0545368
904;24;-0.158716;-0.0321999;0.16195;0.00372267;0.00401427;-0.00173968;-0.00156227;-0.00575395;0.00575395;0.00216039;8.88576e-10;0.9811;1.47886;100;0.0295473;0.024605;0.0163596;0.0243965
920;24;-0.140757;-0.0509796;0.149704;0.000217418;0.00288542;-0.00160537;-0.000512312;-0.00449079;0.00449079;-0.000294894;4.49904e-06;0.98703;1.48736;100;0.0247862;0.0203732;0.0141169;0.0198109
936;24;-0.142357;-0.0824871;0.164528;-0.00138549;0.000795545;-0.000404239;0.000345521;-0.00119978;0.00119978;-0.00103997;0;0.973305;1.37423;100;0.0336136;0.026818;0.0202651;0.0255132
952;24;-0.168297;-0.0880985;0.189961;0.000919402;-0.00115919;-0.00565862;0.0016211;-0.00449943;0.00449943;0.0025405;0;0.776502;1.12561;100;0.0628863;0.0400067;0.0485196;0.0434789
968;24;-0.113024;-0.251537;0.275763;0.00315749;0.000433152;-0.00827585;-0.00186432;-0.008709;0.008709;0.00129316;0;0.919964;1.18348;100;0.0831999;0.0312078;0.0771252;0.0720792
984;24;-0.0826168;-0.316927;0.327518;0.00152768;0.00207203;-0.00179658;-0.00206835;-0.00386861;0.00386861;-0.000540676;4.89711e-07;0.96408;1.36659;100;0.0734431;0.025971;0.0686979;0.0669225
1000;24;-0.0631542;-0.324152;0.330247;0.000639975;0.00230112;0.00010406;-0.00100076;-0.00219706;0.00219706;-0.000360782;0;0.938699;1.11629;100;0.0617516;0.0231336;0.0572547;0.0564252
1016;24;-0.0626545;-0.324072;0.330073;-0.000649383;0.00103065;-0.000220299;0.000164711;-0.00125095;0.00125095;-0.000484671;6.13645e-08;0.97069;1.28457;100;0.0420676;0.0188659;0.0376001;0.0371136
1032;24;-0.0762005;-0.328676;0.337394;-0.000230014;-0.000735829;0.000588149;0.000271928;0.00132398;0.00132398;4.19132e-05;3.6979e-07;0.980203;1.3541;100;0.0397376;0.0197756;0.0344674;0.0339006
1048;24;-0.0623055;-0.310823;0.317007;0.00219717;-0.000534487;-5.77569e-05;0.000626466;0.00047673;0.00047673;0.00282363;0;0.957817;1.17982;100;0.0559807;0.0306067;0.046873;0.0464599
1064;24;-0.0161991;-0.331089;0.331485;0.00228137;0.00169048;-0.00106431;-0.000255054;-0.00275479;0.00275479;0.00202631;1.90832e-07;0.95098;1.41637;100;0.0452013;0.0287712;0.0348623;0.034938
1080;24;-0.00449944;-0.332285;0.332315;-0.00151281;0.00197491;0.00140456;-0.000542499;-0.00057035;0.00057035;-0.0020553;0;0.972491;1.56431;100;0.0394862;0.0217972;0.0329248;0.032954
1096;24;-0.051775;-0.296021;0.300514;-0.00208419;8.54948e-05;0.00118027;0.000171899;0.00109478;0.00109478;-0.00191229;0;0.971372;1.15717;100;0.054424;0.0346363;0.0419798;0.0419746
1112;24;-0.0564537;-0.299952;0.305218;0.000996669;-2.30437e-05;-0.000487645;-0.000362262;-0.000464602;0.000464602;0.000634407;0;0.981391;1.18279;100;0.0519909;0.0334525;0.0397993;0.039772
1128;24;-0.0316696;-0.299034;0.300706;0.000942359;0.00136198;0.00140061;-0.000930879;3.86344e-05;3.86344e-05;1.14801e-05;0;0.985074;1.34615;100;0.039136;0.0200602;0.0336039;0.0335123
1144;24;-0.035017;-0.262766;0.265089;-0.00116041;0.00155857;0.00117015;-0.00020869;-0.000388424;0.000388424;-0.0013691;0;0.983088;1.262;100;0.0306784;0.0116373;0.0283855;0.0281861
1160;24;-0.0612144;-0.267452;0.274368;-0.00124779;0.000729888;-0.000669003;-0.000775371;-0.00139889;0.00139889;-0.00202316;4.32501e-07;0.979737;1.12814;100;0.0344734;0.0166348;0.0301944;0.0296917
1176;24;-0.070013;-0.271965;0.280832;-0.000336657;0.00034983;0.000820329;-0.00145206;0.000470499;0.000470499;-0.00178872;0;0.977124;1.15887;100;0.0399842;0.0233256;0.0324754;0.0320512
1192;24;-0.0720615;-0.244179;0.25459;0.000335068;0.000354951;0.00151789;-0.000954878;0.00116294;0.00116294;-0.00061981;0;0.968099;1.17565;100;0.0421498;0.027308;0.0321073;0.0318925
1208;24;-0.0571556;-0.234081;0.240958;0.00177045;0.000746648;-0.00071311;-0.000762599;-0.00145976;0.00145976;0.00100785;0;0.970771;1.17972;4.03832;0.040847;0.0241989;0.0329073;0.0325813
1224;24;-0.0226879;-0.255817;0.256822;0.00148668;0.00165944;-1.94709e-06;-0.00202065;-0.00166138;0.00166138;-0.000533976;0;0.97931;1.32376;100;0.0313023;0.0181597;0.0254963;0.0254801
1240;24;-0.0149498;-0.228157;0.228646;-0.00013113;0.00133292;0.00212115;-0.00219354;0.000788227;0.000788227;-0.00232467;0;0.981409;1.15966;100;0.0234611;0.0120957;0.0201026;0.0200856
1256;24;-0.0198574;-0.196411;0.197412;8.14795e-05;0.000452987;0.00200563;-0.00154311;0.00155264;0.00155264;-0.00146163;0;0.982088;1.21596;100;0.0306537;0.0131112;0.0277082;0.0276155
1272;24;-0.00933456;-0.166092;0.166354;0.000945141;0.000177428;0.00174432;-0.000325353;0.00156689;0.00156689;0.000619788;0;0.989083;1.09664;4.66218;0.0313267;0.0121967;0.0288548;0.0288326
1288;24;0.00658989;-0.144377;0.144527;0.00083076;0.000454584;0.000650644;0.000821554;0.00019606;0.00019606;0.00165231;0;0.988572;1.0764;3.48751;0.0326645;0.0107688;0.0308383;0.030822
1304;24;0.0151615;-0.146791;0.147572;0.000326633;0.000488068;-0.000870377;0.000607802;-0.00135845;0.00135845;0.000934436;4.05039e-07;0.985318;1.11203;5.47932;0.0427248;0.0116473;0.0411065;0.0409324
1320;24;0.0166054;-0.166931;0.167755;-0.000171443;0.000194323;-0.00119556;-0.000797571;-0.00138988;0.00138988;-0.000969014;1.34316e-07;0.98353;1.17819;2.53345;0.0449846;0.010052;0.0438472;0.0436611
1336;24;0.00807571;-0.179415;0.179596;-0.0014669;-0.000816595;-0.000524104;-0.00235657;0.000292492;0.000292492;-0.00382347;0;0.971483;1.23088;3.33857;0.053598;0.0143061;0.0516535;0.0516217
1352;24;-0.0171795;-0.175816;0.176653;0.000131468;-0.00220703;0.00190792;-0.00298293;0.00411495;0.00411495;-0.00285146;1.78598e-06;0.945002;1.34457;3.53908;0.069363;0.0337968;0.0605723;0.0607347
1368;24;0.0265274;-0.117239;0.120203;0.00593402;-0.000970966;0.00507532;-0.00128184;0.00604628;0.00604628;0.00465218;0;0.911025;1.21511;3.32722;0.06623;0.0467705;0.0468929;0.0498613
1384;24;0.138977;-0.0358467;0.143526;0.00341317;0.0023178;0.00280173;0.000951723;0.000483922;0.000483922;0.00436489;0;0.954612;1.12116;4.65556;0.0486819;0.0418454;0.0248776;0.0413025
1400;24;0.117996;-0.0341244;0.122832;-0.00340265;0.00106335;-0.000947843;-0.000190345;-0.00201119;0.00201119;-0.003593;0;0.975908;1.14627;4.21849;0.0470848;0.0363258;0.0299569;0.0366287
1416;24;0.0592422;-0.04883;0.0767725;-0.00283091;-0.00170932;-0.000258535;-0.00181831;0.00145079;0.00145079;-0.00464923;0;0.975297;1.20728;100;0.057373;0.0475332;0.0321287;0.0459115
1432;24;0.0419579;-0.0391197;0.0573656;0.000949264;-0.0020256;0.000880927;-0.00172685;0.00290653;0.00290653;-0.000777584;0;0.980631;1.32141;2.56945;0.0725731;0.0682777;0.0245969;0.0640028
1448;24;0.0742054;-0.0261707;0.0786851;0.00048994;-0.000465034;0.000490318;-0.00059208;0.000955352;0.000955352;-0.000102139;0;0.981478;1.28403;2.31195;0.0672658;0.063879;0.0210752;0.0623219
1464;24;0.0554428;-0.0219879;0.0596437;-0.000412385;-0.000894013;0.000638644;-4.96365e-05;0.00153266;0.00153266;-0.000462021;5.38059e-07;0.97745;1.31649;100;0.0708412;0.0675116;0.021463;0.0662912
1480;24;0.0730534;-0.0059166;0.0732926;0.00214675;-0.000785417;0.000737041;-4.34792e-05;0.00152246;0.00152246;0.00210327;0;0.975863;1.06955;100;0.0436304;0.0407411;0.0156134;0.0407882
1496;24;0.111919;0.000293732;0.11192;0.00138923;0.000373343;0.000409931;-0.000473362;3.65876e-05;3.65876e-05;0.000915863;0;0.982093;1.08771;2.99076;0.0373611;0.0356008;0.011333;0.035619
1512;24;0.113842;0.0105705;0.114332;0.000166694;0.000207889;0.00109315;-9.22674e-05;0.000885261;0.000885261;7.44269e-05;0;0.981112;1.11924;2.96254;0.043095;0.0411603;0.0127673;0.0410455
1528;24;0.115021;0.0312023;0.119178;-0.00198784;-0.000662388;0.000827352;0.000801803;0.00148974;0.00148974;-0.00118604;0;0.95951;1.02797;100;0.0565463;0.0546114;0.0146655;0.0532088
1544;24;0.0658588;0.0314674;0.0729903;-0.000631164;-0.00268001;-0.000913858;0.000733045;0.00176615;0.00176615;0.000101881;0;0.975773;1.01963;100;0.0382481;0.0364645;0.0115438;0.0340485
1560;24;0.10972;0.0086174;0.110058;0.00519637;-0.00102335;-0.000938694;-0.000140093;8.46523e-05;8.46523e-05;0.00505628;0;0.963882;1.07785;100;0.0539959;0.0519033;0.0148865;0.0518243
1576;24;0.192621;0.00535202;0.192696;0.00055777;0.00170489;-0.000128746;-0.00028526;-0.00183363;0.00183363;0.000272511;4.18227e-08;0.955452;1.05675;100;0.0686655;0.0666119;0.0166672;0.0666061
1592;24;0.131416;0.00250816;0.13144;-0.00257281;-0.000382337;0.000119259;-0.000322917;0.000501596;0.000501596;-0.00289573;0;0.969473;1.08843;100;0.0674381;0.065682;0.0152897;0.0656968
1608;24;0.132336;0.00731277;0.132538;0.000185698;-0.000366073;-3.30806e-06;0.000101965;0.000362765;0.000362765;0.000287663;0;0.97107;1.11945;100;0.0702066;0.069045;0.0127184;0.0689765
1624;24;0.121416;0.00140572;0.121424;-0.00206898;-0.000230674;-0.000353078;-6.63006e-05;-0.000122404;0.000122404;-0.00213528;0;0.973558;1.10707;4.97251;0.0527129;0.0521425;0.00773344;0.0521419
1640;24;0.0769653;-0.00283241;0.0770174;-0.00138794;-0.00136962;-0.000393341;-0.000286854;0.000976276;0.000976276;-0.0016748;0;0.982434;1.06009;100;0.0390365;0.038522;0.00631692;0.0385053
1656;24;0.0856972;-0.0108624;0.0863828;0.00162915;-0.00115476;-0.000492076;-0.000767154;0.000662686;0.000662686;0.000862;0;0.982756;1.15269;2.90665;0.0361553;0.0348779;0.00952591;0.0346761
1672;24;0.11307;-0.0153103;0.114101;0.000381102;-0.000340985;0.000193546;-0.00125346;0.000534531;0.000534531;-0.000872362;0;0.98267;1.22985;4.77412;0.0323669;0.0298682;0.0124704;0.029693
1688;24;0.0974522;-0.00393867;0.0975317;-0.000773181;-0.000650058;0.0011223;-0.00124463;0.00177235;0.00177235;-0.00201781;6.73992e-07;0.989383;1.28578;100;0.0203019;0.0174628;0.0103546;0.0174882
1704;24;0.0978336;0.0153961;0.0990377;0.00057441;-0.000287161;0.000791013;-0.000597305;0.00107817;0.00107817;-2.28948e-05;0;0.986561;1.18581;100;0.0248372;0.0219562;0.0116109;0.0218177
1720;24;0.112261;0.0193081;0.113909;0.000863771;0.000321404;-8.6993e-05;-0.000525815;-0.000408397;0.000408397;0.000337955;0;0.979702;1.09586;4.70193;0.0336671;0.0303605;0.0145502;0.0301068
1736;24;0.121252;0.0187893;0.122699;8.90692e-05;8.19216e-05;0.000703106;-0.000618728;0.000621185;0.000621185;-0.000529658;0;0.978879;1.13514;100;0.0279468;0.0256309;0.0111391;0.0254181
1752;24;0.118956;0.0399094;0.125472;0.000438531;-0.000771676;0.00106371;0.000303774;0.00183539;0.00183539;0.000742305;8.16303e-07;0.978447;1.22408;100;0.0264215;0.0239951;0.0110602;0.0230824
1768;24;0.134291;0.0452099;0.141697;0.000489146;-0.00109237;-0.000533829;0.000544511;0.000558546;0.000558546;0.00103366;0;0.981324;1.26769;3.36989;0.0294182;0.0263779;0.0130246;0.0254141
1784;24;0.132372;0.0264397;0.134987;-0.000369539;-0.00169912;-0.00116116;-0.000325226;0.000537959;0.000537959;-0.000694765;0;0.980359;1.09081;100;0.0318247;0.0298091;0.0111458;0.0293539
1800;24;0.134666;0.0135269;0.135344;0.00212202;-0.00183763;-0.000518521;-0.000559864;0.00131911;0.00131911;0.00156216;0;0.973674;1.08101;100;0.0427372;0.0412263;0.0112631;0.0410634
1816;24;0.192913;0.00938797;0.193141;0.00289724;-5.09986e-05;-0.000134548;-0.000688917;-8.35489e-05;8.35489e-05;0.00220833;0;0.968242;1.10457;3.11942;0.0481521;0.0471488;0.00977811;0.0471012
1832;24;0.211191;0.00835228;0.211356;-0.000356436;0.000780093;5.34952e-05;-0.000422255;-0.000726598;0.000726598;-0.000778691;0;0.966833;1.16382;2.93684;0.0598734;0.0589471;0.0104915;0.0589081
1848;24;0.188299;0.0108757;0.188613;-0.0013692;0.000439236;0.000252237;-3.19543e-05;-0.000186999;0.000186999;-0.00140115;0;0.964439;1.23629;4.82527;0.0929042;0.0921418;0.0118778;0.0920236
1864;24;0.166191;0.0151577;0.166881;-0.00297369;0.000797816;0.000120829;-1.16496e-05;-0.000676987;0.000676987;-0.00298534;0;0.968243;1.27586;4.46143;0.0930609;0.0913938;0.0175355;0.0911355
1880;24;0.0957985;0.0154018;0.0970287;-0.0042342;-0.00041105;-4.38094e-05;-0.000490872;0.000367241;0.000367241;-0.00472508;0;0.98649;1.26615;100;0.0420627;0.0333615;0.0256179;0.0338547
