x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
456;200;-0.0086441;0.749453;0.749502;1.19805e-05;0.000480463;0.00291394;0.00157444;0.00243348;0.00243348;0.00158642;0;0.983351;1.46382;100;0.0194308;0.00979385;0.016782;0.0167818
472;200;-0.00926399;0.787186;0.78724;-4.79619e-05;0.000669142;0.00109391;0.000852923;0.000424773;0.000424773;0.000804961;0;0.985869;1.47484;100;0.0178526;0.00987604;0.0148721;0.014872
488;200;-0.00969505;0.781368;0.781428;0.000107209;0.000329306;-0.00109649;-0.00307302;-0.00142579;0.00142579;-0.00296581;0;0.958194;1.26188;100;0.0292561;0.0150245;0.0251034;0.0251038
504;200;-0.00849533;0.748375;0.748423;-0.000347902;0.00055029;-0.00459358;-0.00753015;-0.00514387;0.00514387;-0.00787805;0;0.922765;1.20071;3.18558;0.0500019;0.0192356;0.0461539;0.0461541
520;200;-0.0230789;0.649492;0.649902;-0.00156335;0.00124901;-0.00563009;-0.00289444;-0.00687909;0.00687909;-0.00445779;6.58906e-06;0.898796;1.24321;100;0.055856;0.0219151;0.0513772;0.0513562
536;200;-0.0495377;0.614145;0.61614;-0.00053514;0.00201608;0.0048737;0.00153315;0.00285763;0.00285763;0.00099801;0;0.942741;1.62114;100;0.0435388;0.0164216;0.0403231;0.0402172
552;200;-0.0378704;0.788507;0.789416;0.00105795;0.00209647;0.0115132;0.00205475;0.00941672;0.00941672;0.0031127;0;0.961787;1.29896;4.76464;0.0310944;0.00928922;0.0296744;0.0296439
568;200;-0.0240803;0.924746;0.925059;0.000564218;0.00217432;0.00442747;0.000101199;0.00225315;0.00225315;0.000665416;0;0.957625;1.23785;6.61591;0.0349457;0.00798687;0.0340208;0.03401
584;200;-0.0225468;0.923761;0.924037;-0.000530352;0.00134502;-0.00365308;-0.00101567;-0.0049981;0.0049981;-0.00154603;4.85458e-06;0.916674;1.1014;100;0.0403504;0.0125219;0.0383583;0.0383485
600;200;-0.0352783;0.846102;0.846837;-0.000259956;0.000225792;-0.00251771;-0.00257543;-0.0027435;0.0027435;-0.00283538;0;0.904575;1.24851;100;0.0390386;0.0182046;0.0345341;0.0345147
616;200;-0.0256271;0.860748;0.86113;0.00131699;-0.000313501;0.00239725;-0.00096636;0.00271075;0.00271075;0.000350634;0;0.94057;1.2724;100;0.0291981;0.0166893;0.0239582;0.0239549
632;200;0.00118828;0.904041;0.904042;0.0015427;-0.000152469;0.00256132;-0.00228184;0.00271379;0.00271379;-0.000739147;0;0.972095;1.33423;3.88755;0.0250035;0.0120093;0.0219306;0.0219311
648;200;0.0163231;0.927006;0.927149;-6.15319e-05;0.000254621;-0.00108724;-0.00197619;-0.00134186;0.00134186;-0.00203772;0;0.963044;1.38421;100;0.033378;0.012368;0.031002;0.0309984
664;200;0.0041256;0.884388;0.884398;-0.000315845;0.000873417;-0.000781417;-0.00121664;-0.00165483;0.00165483;-0.00153249;4.79645e-07;0.944739;1.0842;100;0.0391762;0.0121051;0.0372591;0.0372591
680;200;0.00968552;0.912271;0.912323;0.000226955;0.00114523;0.00235342;-0.00311496;0.00120819;0.00120819;-0.002888;0;0.964283;1.14656;100;0.025847;0.00953898;0.0240224;0.0240214
696;200;0.00872993;0.936199;0.93624;-0.000169029;0.00109065;-0.000486175;-0.00507368;-0.00157682;0.00157682;-0.00524271;0;0.975247;1.27483;100;0.0214969;0.0080175;0.0199458;0.0199452
712;200;0.00958252;0.889639;0.889691;0.000937591;0.00105338;-0.0049765;-0.0025486;-0.00602988;0.00602988;-0.001611;2.20379e-06;0.977411;1.40151;100;0.0288148;0.00983093;0.0270859;0.0270848
728;200;0.0357552;0.796673;0.797475;0.00134449;0.000713557;-0.00475815;0.00124056;-0.00547171;0.00547171;0.00258505;3.39251e-06;0.970838;1.54914;100;0.0396169;0.0129544;0.037439;0.0374065
744;200;0.0458698;0.751549;0.752947;-0.000181278;0.000714262;-0.00152717;0.00169051;-0.00224143;0.00224143;0.00150923;2.14906e-07;0.945635;1.38579;100;0.0521096;0.0185638;0.0486908;0.0486161
760;200;0.0408859;0.745043;0.746164;0.00127848;0.00110189;0.000616233;0.00392056;-0.000485659;0.000485659;0.00519904;0;0.854466;1.28588;100;0.0596997;0.0320701;0.0503544;0.0503286
776;200;0.085434;0.769815;0.774542;0.00245675;0.000454207;0.00267236;0.00634156;0.00221816;0.00221816;0.00879831;0;0.916973;1.32342;100;0.0368722;0.0262999;0.0258432;0.0258642
792;200;0.1068;0.82449;0.831378;0.000365208;0.000145912;0.00377347;0.00477235;0.00362756;0.00362756;0.00513755;0;0.970204;1.55843;100;0.0246769;0.0165293;0.0183229;0.0182977
808;200;0.101486;0.874029;0.879901;-0.000337203;-0.000458707;0.00112903;0.00192753;0.00158774;0.00158774;0.00159033;0;0.965561;1.48672;100;0.0350874;0.0200174;0.0288172;0.0287217
824;200;0.099184;0.854246;0.859985;-0.000379721;-0.00104972;-0.00308024;0.000631342;-0.00203052;0.00203052;0.000251621;0;0.950715;1.40047;100;0.0497961;0.0278164;0.0413025;0.0411624
840;200;0.0892487;0.791094;0.796112;-0.000733882;-0.000812918;-0.00384134;0.00115126;-0.00302842;0.00302842;0.000417382;0;0.955998;1.57693;100;0.0554186;0.0300873;0.0465401;0.0463843
856;200;0.0818062;0.752413;0.756847;0.000617683;-0.000641118;0.000483622;0.00233262;0.00112474;0.00112474;0.0029503;0;0.902833;1.32201;100;0.0699591;0.0408314;0.0568073;0.0566907
872;200;0.103369;0.7969;0.803576;0.000639598;0.00145984;0.00223067;0.00124647;0.000770837;0.000770837;0.00188607;0;0.932504;1.20528;5.34618;0.0442778;0.0313921;0.0312259;0.0312527
888;200;0.0935497;0.807838;0.813237;-0.00160774;0.00264439;0.000137269;-0.000542909;-0.00250712;0.00250712;-0.00215065;0;0.981818;1.43146;4.57912;0.0298763;0.020273;0.0219454;0.0219299
904;200;0.0603943;0.80621;0.808469;-0.0018465;0.00340884;-0.000287493;-0.000295659;-0.00369633;0.00369633;-0.00214216;3.78739e-07;0.983936;1.3588;100;0.0341557;0.0266663;0.021343;0.0213944
920;200;0.0466957;0.800535;0.801896;0.0010978;0.00328942;-0.000229557;0.00088952;-0.00351898;0.00351898;0.00198732;7.44266e-07;0.984207;1.30261;3.06892;0.0433558;0.0386192;0.0197049;0.0198863
936;200;0.083065;0.793673;0.798007;0.000840008;0.00437633;-0.00176483;0.00147529;-0.00614117;0.00614117;0.0023153;7.6226e-06;0.981666;1.4464;2.76869;0.0526573;0.0484562;0.0206104;0.021311
952;200;0.0641384;0.751617;0.754349;-0.00215238;0.00264268;-0.00196933;0.00382851;-0.00461201;0.00461201;0.00167612;0;0.931579;1.29415;2.80551;0.132882;0.10203;0.0851326;0.0863525
968;200;0.0386543;0.753716;0.754706;0.000932902;0.00369605;0.00381688;0.0035788;0.000120829;0.000120829;0.0045117;0;0.894632;1.16399;100;0.223916;0.120653;0.18863;0.189455
984;200;0.104668;0.85899;0.865343;0.00684426;0.00330184;0.0065465;0.00361528;0.00324466;0.00324466;0.0104595;0;0.974979;1.59278;2.97101;0.101497;0.0419906;0.0924038;0.0918957
1000;200;0.228182;0.919809;0.94769;0.00641671;-0.00120622;-0.00119559;0.00446355;1.06295e-05;1.06295e-05;0.0108803;0;0.986605;1.71578;2.6447;0.062609;0.0275493;0.0562221;0.0549811
1016;200;0.26626;0.823441;0.865418;-0.0047875;-0.0101474;-0.0084605;0.00779851;0.0016869;0.0016869;0.00301101;0;0.967678;1.59895;2.82737;0.0745894;0.0433209;0.0607197;0.0593421
1032;200;0.0993862;0.698875;0.705907;-0.0102134;-0.0142483;-0.00367825;0.00882865;0.0105701;0.0105701;-0.00138479;0;0.859354;1.26754;100;0.144228;0.117227;0.0840213;0.0869223
1048;200;-0.00649643;0.715935;0.715964;-0.00253999;-0.0109196;0.00255904;0.00762725;0.0134787;0.0134787;0.00508726;2.1005e-06;0.821684;1.07863;100;0.148562;0.11352;0.0958324;0.0974688
1064;200;0.0071106;0.765987;0.76602;0.0013438;-0.00401799;0.00546125;0.00446104;0.00947923;0.00947923;0.00580484;1.95139e-05;0.849835;1.01257;100;0.0922906;0.0513652;0.0766758;0.0767509
1080;200;0.0157337;0.869001;0.869144;0.000493775;-0.000534743;0.00368472;0.00517714;0.00421946;0.00421946;0.00567091;0;0.9505;1.3988;3.18928;0.0623383;0.0263464;0.0564971;0.0564956
1096;200;0.0192184;0.874849;0.87506;-0.000653873;0.000630836;-0.000128975;0.00527934;-0.00075981;0.00075981;0.00462547;0;0.980696;1.47687;4.17051;0.0393465;0.0174657;0.0352576;0.0352529
1112;200;-0.0044384;0.879364;0.879375;-0.0017839;-0.000151763;1.86066e-05;0.00392677;0.00017037;0.00017037;0.00214288;0;0.988288;1.28472;3.32107;0.0306069;0.0138311;0.0273035;0.0273041
1128;200;-0.0287228;0.873652;0.874124;-0.000701676;-0.000858714;-0.00123559;0.00263693;-0.00037688;0.00037688;0.00193525;0;0.979888;1.27135;2.92203;0.041324;0.0176583;0.0373611;0.0373472
1144;200;-0.0252876;0.855846;0.85622;0.000730515;-0.00105651;0.00139063;0.00203182;0.00244714;0.00244714;0.00276234;1.04586e-06;0.956602;1.38394;100;0.0501664;0.023713;0.0442082;0.0441994
1160;200;-0.0128536;0.923943;0.924032;0.000521332;9.27349e-05;0.00577673;0.000435571;0.005684;0.005684;0.000956903;0;0.96553;1.13441;100;0.0337648;0.0225072;0.0251691;0.0251746
1176;200;-0.0177441;1.01469;1.01485;-0.00212322;0.00102961;0.00370447;0.000475228;0.00267486;0.00267486;-0.00164799;0;0.975403;1.04505;100;0.0298318;0.0246384;0.0168191;0.0168327
1192;200;-0.06847;1.03529;1.03755;-0.00146521;0.000418325;-0.000125498;0.000610461;-0.000543823;0.000543823;-0.00085475;0;0.960724;1.08272;6.14593;0.0471469;0.0380425;0.0278497;0.0279368
1208;200;-0.062561;1.03534;1.03722;-0.00031655;0.000224014;0.00241031;0.000561853;0.0021863;0.0021863;0.000245303;0;0.952965;1.30398;100;0.0674179;0.0468804;0.0484499;0.0484906
1224;200;-0.0900688;1.11318;1.11682;-0.00233007;0.00138127;0.00491879;0.00224702;0.00353753;0.00353753;-8.30591e-05;0;0.975647;1.29617;3.75179;0.0431828;0.0275271;0.0332719;0.0332447
1240;200;-0.129757;1.1751;1.18224;-0.00229053;0.0014409;0.00267018;0.00211148;0.00122928;0.00122928;-0.000179043;0;0.986201;1.29843;100;0.0280863;0.0190573;0.0206315;0.0206155
1256;200;-0.158663;1.20897;1.21933;-0.000958939;0.00161991;0.00353826;0.00207338;0.00191836;0.00191836;0.00111444;0;0.98855;1.35197;100;0.028243;0.0198213;0.0201193;0.0201169
1272;200;-0.171532;1.28891;1.30028;-0.00219022;0.00196241;0.00485172;0.00261216;0.00288931;0.00288931;0.000421941;0;0.981233;1.14092;100;0.0427803;0.0284056;0.0319886;0.0319358
1288;200;-0.24015;1.34436;1.36564;-0.00646388;0.00445843;0.000788867;0.00039346;-0.00366956;0.00366956;-0.00607042;0;0.960619;1.08925;100;0.0871581;0.0716592;0.0496135;0.050576
1304;200;-0.361135;1.32673;1.375;-0.006312;0.00633976;0.000194718;-0.00256762;-0.00614504;0.00614504;-0.00887962;0;0.909196;1.14168;100;0.13294;0.118041;0.0611499;0.0673643
1320;200;-0.434429;1.36002;1.42772;-0.0047821;0.00596258;0.0023087;-0.000649254;-0.00365388;0.00365388;-0.00543135;0;0.921932;1.3174;3.92051;0.0939163;0.0757699;0.0554904;0.0577988
1336;200;-0.513857;1.37683;1.4696;-0.0033225;0.00749686;-0.00231867;0.00078695;-0.00981553;0.00981553;-0.00253555;1.31609e-05;0.926861;1.28869;100;0.082548;0.0651614;0.0506771;0.0527351
1352;200;-0.543758;1.30192;1.41091;-0.00213022;0.00516744;-0.0033005;0.00582414;-0.00846794;0.00846794;0.00369392;1.23718e-06;0.93084;1.3387;100;0.106187;0.0886787;0.0584104;0.0640332
1368;200;-0.597849;1.30711;1.43735;-0.00550911;0.00431646;0.00466782;0.0102292;0.00035136;0.00035136;0.00472006;0;0.905457;1.31004;100;0.129875;0.110399;0.068409;0.0777152
1384;200;-0.697363;1.43598;1.59636;-0.00415349;0.00980541;0.00884375;0.0115499;-0.000961661;0.000961661;0.00739644;0;0.873687;1.18619;100;0.150024;0.129104;0.0764156;0.0894202
1400;200;-0.684944;1.55306;1.69739;0.00952811;-0.000325094;0.00453842;0.01663;0.00486351;0.00486351;0.0261581;0;0.812552;1.15301;3.15869;0.194232;0.171836;0.0905448;0.109206
1416;200;-0.44305;1.57148;1.63274;0.0118673;-0.00282669;-0.00122651;0.0140219;0.00160018;0.00160018;0.0258893;0;0.83522;1.1706;100;0.206121;0.166625;0.121334;0.126307
1432;200;-0.392746;1.51977;1.5697;-0.00825786;-0.00275546;-0.00618662;0.00806101;-0.00343116;0.00343116;-0.000196844;0;0.83717;1.28274;100;0.28633;0.142945;0.248097;0.243371
1448;200;-0.638301;1.40514;1.54333;-0.00972785;0.00430285;-0.00400084;0.00756797;-0.0083037;0.0083037;-0.00215988;0;0.49987;1.38306;100;0.53929;0.162414;0.514252;0.331536
1464;200;-0.66144;1.41017;1.55759;-0.00147557;0.00375268;0.00262553;0.00686891;-0.00112715;0.00112715;0.00539335;0;0.711405;1.33964;100;0.598619;0.223754;0.555229;0.358061
1480;200;-0.724858;1.46284;1.63258;-0.00462671;-0.0039637;0.00230199;-0.00441525;0.0062657;0.0062657;-0.00904196;9.11324e-06;0.588111;1.22314;100;0.501008;0.248701;0.434922;0.316846
1496;200;-0.801896;1.47727;1.68089;-0.00456252;-0.0119299;0.00114488;0.0218953;0.0130747;0.0130747;0.0173328;0;0.417304;1.25198;1.37113;0.361332;0.137827;0.334013;0.292315
1512;200;-0.873618;1.50001;1.73587;-0.00560016;0.000395367;0.000318255;0.00334677;-7.71116e-05;7.71116e-05;-0.00225339;0;0.775395;1.16202;100;0.308636;0.0638591;0.301957;0.256199
1528;200;-0.975511;1.48767;1.77898;-0.00372497;-0.0139598;-0.00161461;0.00891545;0.0123452;0.0123452;0.00519048;0;0.801618;1.15579;100;0.389122;0.0755046;0.381726;0.309923
1544;200;-1.03855;1.48488;1.81203;-0.0157112;-0.0192018;0.00738614;0.0261215;0.0265879;0.0265879;0.0104102;0;0.583768;0.961326;100;0.536608;0.162065;0.511549;0.405439
1560;200;-1.40614;1.66629;2.18031;-0.0103764;-0.0186787;0.00119206;0.0165747;0.0198708;0.0198708;0.00619824;0;0.399815;0.742355;100;0.374793;0.193806;0.320794;0.277142
1576;200;-1.30209;1.51084;1.99451;0.0127193;-0.0117111;-0.00854698;0.00340601;0.00316409;0.00316409;0.0161253;0;0.666031;0.857123;100;0.273736;0.228363;0.150936;0.189052
1592;200;-1.09156;1.46644;1.8281;0.0122193;-0.00491655;0.00149589;-0.00264939;0.00641244;0.00641244;0.0095699;0;0.734988;0.892774;100;0.302671;0.283042;0.107224;0.192825
1608;200;-0.963997;1.52714;1.80594;0.00034976;-0.00330492;0.00188158;-0.00426619;0.0051865;0.0051865;-0.00391643;8.91712e-07;0.862981;1.07999;100;0.220389;0.208143;0.0724434;0.128474
1624;200;-1.04752;1.50943;1.8373;-0.00299778;-0.0171592;-0.00173832;-0.0048262;0.0154209;0.0154209;-0.00782397;0;0.898116;1.13653;4.84867;0.178813;0.167223;0.0633279;0.109331
1640;200;-1.0169;1.49351;1.80684;0.005057;-0.00745715;0.000550975;-0.000575453;0.00800812;0.00800812;0.00448154;0;0.911233;1.22598;100;0.178493;0.156296;0.0862039;0.113773
1656;200;-0.939219;1.5312;1.79631;-0.00226987;0.00475547;0.00191152;0.00618803;-0.00284395;0.00284395;0.00391815;0;0.896156;1.29958;100;0.187999;0.156454;0.10424;0.121372
1672;200;-1.06856;1.5955;1.92027;-0.00121291;0.0146498;0.0155853;0.0104297;0.000935555;0.000935555;0.00921675;0;0.7874;1.19989;2.75534;0.278446;0.227503;0.160545;0.185393
1688;200;-1.02498;1.95831;2.21033;-0.0105794;0.0116583;0.0139654;0.0135758;0.00230712;0.00230712;0.00299642;0;0.74162;1.17339;100;0.346349;0.259823;0.229018;0.237759
1704;200;-1.47015;1.91799;2.41661;-0.0399687;0.0256053;-0.0172775;0.0264236;-0.0428829;0.0428829;-0.013545;0;0.702142;1.24084;100;0.355564;0.265277;0.236757;0.249154
1720;200;-2.12066;1.42975;2.55761;-0.0232936;0.0327981;-0.0416944;0.053762;-0.0744925;0.0744925;0.0304684;0;0.728505;1.36166;100;0.299331;0.233715;0.18702;0.220799
1736;200;-2.16;0.684301;2.26581;0.00634881;0.0179429;-0.0472359;0.0269123;-0.0651788;0.0651788;0.0332611;0.000741834;0.856314;1.34152;100;0.211223;0.153217;0.145395;0.15281
1752;200;-2.07146;0.0941544;2.0736;-0.00467055;0.00279465;-0.0095187;-0.00555233;-0.0123134;0.0123134;-0.0102229;2.64071e-05;0.756987;1.29154;100;0.248266;0.0907984;0.231066;0.0948207
1768;200;-2.29549;0.302533;2.31534;-0.00899906;-0.0109705;0.0074559;-0.00455718;0.0184264;0.0184264;-0.0135562;7.68623e-05;0.698161;1.23897;100;0.402579;0.0895944;0.392482;0.245847
1784;200;-2.3078;0.203189;2.31673;0.000470757;-0.0110553;-0.00737859;-0.0167603;0.00367674;0.00367674;-0.0162896;0;0.484051;1.12902;1.5881;0.31809;0.102227;0.301216;0.257216
1800;200;-2.32291;0.125046;2.32627;-0.00302747;-0.0119008;-0.0043444;-0.0118216;0.00755641;0.00755641;-0.0148491;0;0.635867;1.21274;1.84194;0.194622;0.0974688;0.168457;0.150155
1816;200;-2.38119;0.0909506;2.38293;-0.000311732;-0.00939964;0.00345584;-0.00343663;0.0128555;0.0128555;-0.00374837;3.00424e-05;0.451138;1.21071;1.3382;0.226212;0.118674;0.192584;0.171238
1832;200;-2.30135;0.23875;2.3137;0.0111281;-0.00950458;0.0130861;0.00104954;0.0225907;0.0225907;0.0121777;9.89837e-05;0.381744;1.32666;1.22132;0.344332;0.175262;0.296391;0.180915
1848;200;-2.0755;0.449303;2.12358;0.0108488;-0.0191114;0.00851739;-0.00822284;0.0276288;0.0276288;0.00262599;7.18472e-05;0.605472;1.19838;100;0.347187;0.161897;0.30713;0.176388
1864;200;-2.01398;0.479322;2.07024;-0.00310885;-0.0330839;-0.00173779;-0.0195796;0.0313461;0.0313461;-0.0226884;0;0.607288;1.23277;2.13813;0.35091;0.179842;0.301322;0.19306
1880;200;-2.16523;0.380188;2.19836;-0.013163;-0.0466545;-0.0116423;-0.0342369;0.0350122;0.0350122;-0.0473999;0;0.604689;1.24389;100;0.380576;0.194576;0.327075;0.205386
1896;200;-2.4223;0.0194893;2.42238;-0.0242001;-0.0449695;-0.0488225;-0.0603384;-0.00385303;0.00385303;-0.0845385;0;0.439136;1.24603;100;0.536795;0.232577;0.483794;0.25116
1912;200;-2.81475;-0.99404;2.98512;-0.00504785;-0.0272751;-0.0390224;-0.00806663;-0.0117473;0.0117473;-0.0131145;0;0.403743;1.43162;1.02656;0.511077;0.14823;0.489109;0.227222
1928;200;-2.56372;-1.14057;2.80599;0.0187184;-0.0276389;-0.00726775;0.0147936;0.0203711;0.0203711;0.0335119;0;0.666226;1.32654;100;0.331216;0.124183;0.307054;0.171428
1944;200;-2.32742;-1.408;2.72018;0.0118775;-0.0248464;-0.025267;0.01057;-0.00042069;0.00042069;0.0224475;0;0.788029;1.27212;100;0.367975;0.161098;0.330837;0.222524
1960;200;-2.11761;-1.89679;2.8429;0.0266321;-0.0146682;-0.0263028;-0.00473273;-0.0116346;0.0116346;0.0218994;0;0.515792;1.20113;1.28527;0.595886;0.274071;0.529117;0.437698
1976;200;-1.52633;-2.19254;2.6715;0.0301667;-0.0108552;-0.0157524;0.0044671;-0.00489718;0.00489718;0.0346338;0;0.64689;1.22159;100;0.307624;0.143978;0.27185;0.238397
1992;200;-1.26831;-2.36675;2.68517;0.00593118;0.000637631;0.000103732;-0.0201928;-0.000533899;0.000533899;-0.0142616;0;0.898221;1.38102;100;0.154718;0.10549;0.113179;0.111592
2008;200;-1.32501;-2.14323;2.51974;-0.0145661;0.0158787;0.0277046;-0.0406767;0.0118259;0.0118259;-0.0552428;0;0.826913;1.35913;100;0.272448;0.194147;0.19114;0.192545
2024;200;-1.64586;-1.52222;2.24188;-0.0153485;0.0183526;0.0502769;-0.066138;0.0319243;0.0319243;-0.0814865;0;0.606483;1.19513;2.11099;0.422798;0.313486;0.283698;0.302696
2040;200;-1.75007;-0.755585;1.90621;-0.00539638;-0.00502448;0.0253859;-0.0464821;0.0304104;0.0304104;-0.0518785;0;0.58633;1.16858;2.68331;0.469441;0.364341;0.296025;0.357953
2056;200;-1.7219;-0.918753;1.95168;0.0286952;-0.021063;-0.0544545;-0.0225929;-0.0333916;0.0333916;0.00610235;0;0.685614;1.19473;100;0.392675;0.312497;0.23778;0.299545
2072;200;-0.897181;-2.18956;2.36624;0.0514149;-0.0106827;-0.0612182;0.0159576;-0.0505355;0.0505355;0.0673725;0;0.635012;1.17857;100;0.484839;0.364053;0.32021;0.331265
2088;200;-0.332224;-2.53872;2.56037;0.0116357;0.000783284;0.0138582;-0.00316515;0.0130749;0.0130749;0.00847059;0;0.609769;0.899243;100;0.515926;0.383134;0.345526;0.350779
2104;200;-0.504349;-1.96145;2.02525;-0.0200717;0.000428965;0.0300137;-0.0104929;0.0295847;0.0295847;-0.0305646;0;0.823965;1.20517;100;0.177419;0.14965;0.0953003;0.100115
2120;200;-0.813303;-1.75468;1.934;-0.0138922;-0.00351705;0.00719765;-0.00639108;0.0107147;0.0107147;-0.0202833;1.12477e-05;0.941514;1.25842;100;0.0819972;0.0735973;0.0361522;0.0451693
2136;200;-0.89205;-1.67983;1.902;0.00204206;-0.00256039;0.0022447;-0.00562266;0.00480509;0.00480509;-0.00358061;0;0.953385;1.26268;100;0.0770882;0.0690786;0.0342162;0.0443605
2152;200;-0.766525;-1.66774;1.83546;0.0128407;-0.00691877;-0.000525326;-0.00274086;0.00639344;0.00639344;0.0100998;0;0.911092;1.15397;100;0.115695;0.101157;0.0561479;0.0664342
2168;200;-0.522202;-1.69694;1.77547;0.0151285;-0.00210777;-0.00407031;-0.00514652;-0.00196254;0.00196254;0.00998194;0;0.93124;1.31441;2.85263;0.0996182;0.0819764;0.0566008;0.0593396
2184;200;-0.319929;-1.79064;1.819;0.00900026;0.00136333;-0.00676578;-0.00552547;-0.00812911;0.00812911;0.00347479;0;0.948905;1.38334;2.74796;0.0916693;0.0729733;0.0554811;0.0561787
2200;200;-0.223946;-1.88153;1.89481;0.00603295;0.00121621;-0.00155172;-0.00494032;-0.00276793;0.00276793;0.00109263;0;0.945723;1.33137;3.92653;0.0950361;0.0697964;0.0645005;0.0646284
2216;200;-0.108528;-1.84549;1.84868;0.00793497;0.00116936;0.00151129;-0.00533867;0.000341922;0.000341922;0.0025963;0;0.95872;1.31261;3.66252;0.0716756;0.0543496;0.046728;0.0467836
2232;200;0.0106792;-1.83777;1.83781;0.00468401;0.00326396;0.00324382;-0.00824052;-2.01366e-05;2.01366e-05;-0.00355651;0;0.955484;1.22033;100;0.0736285;0.0512125;0.0529002;0.0529194
2248;200;0.033556;-1.73073;1.73105;-0.000968148;0.00667007;0.00888743;-0.0103427;0.00221736;0.00221736;-0.0113108;0;0.916751;1.14941;100;0.0949506;0.0574138;0.0756259;0.0756439
2264;200;0.0133972;-1.58626;1.58631;0.00227489;0.00503149;0.00624531;-0.0036821;0.00121382;0.00121382;-0.00140721;0;0.904511;1.15063;5.76784;0.0607201;0.0375648;0.0477055;0.0477132
2280;200;0.0991001;-1.53974;1.54293;0.00351737;0.00583926;0.00185588;-0.00511902;-0.00398338;0.00398338;-0.00160165;0;0.920526;1.26995;100;0.0447378;0.0320765;0.031186;0.0311969
2296;200;0.0982533;-1.50901;1.51221;-0.00282451;0.0041469;0.00212784;-0.00423877;-0.00201907;0.00201907;-0.00706328;0;0.923999;1.10878;100;0.0391652;0.0310724;0.0238415;0.0238852
2312;200;0.0370693;-1.46907;1.46954;-0.00204518;0.00093022;0.00240101;-0.00477635;0.00147079;0.00147079;-0.00682153;0;0.97394;1.2303;5.56637;0.0239418;0.018349;0.0153793;0.015383
2328;200;0.0594559;-1.42945;1.43069;0.0047846;-0.000868797;0.00328122;-0.00330059;0.00415001;0.00415001;0.00148402;0;0.977782;1.20253;6.66525;0.0231581;0.015823;0.0169095;0.0169086
2344;200;0.181396;-1.36425;1.37626;0.00939451;1.64906e-05;0.00439865;-0.000881662;0.00438216;0.00438216;0.00851285;0;0.958289;1.23679;100;0.0383154;0.0263909;0.0277775;0.0277587
2360;200;0.334227;-1.3004;1.34266;0.0083976;0.00193238;0.00264945;-0.000650515;0.000717064;0.000717064;0.00774708;0;0.910096;1.25779;100;0.0728832;0.0655216;0.03192;0.035091
