x [pixel];y [pixel];x-displacement [pixel];y-displacement [pixel];Displacement [pixel];du/dx [S];du/dy [S];dv/dx [S];dv/dy [S];Vorticity w_z (dv/dx - du/dy) [S];|Vorticity| [S];Divergence 2D (du/dx + dv/dy) [S];Swirling strength 2D (L_ci) [S^2];Correlation value [];Particle size [counts];Peak ratio [];Uncertainty V [pixel];Uncertainty Vx [pixel];Uncertainty Vy [pixel];Uncertainty |V| [pixel]
1704;1160;-0.492916;-0.456285;0.671686;-0.000891387;-0.0208558;-0.0193817;0.00376514;0.00147404;0.00147404;0.00287375;0;0.79199;1.24212;100;0.351474;0.276541;0.21693;0.265347
1720;1160;-0.325365;-0.350187;0.47801;0.00402038;-0.0269173;0.0166444;0.00716244;0.0435617;0.0435617;0.0111828;0.000445554;0.822705;1.20614;100;0.260356;0.216508;0.144601;0.195025
1736;1160;-0.423252;-0.0288219;0.424232;-0.00657404;-0.0115641;0.0212574;0.00242616;0.0328216;0.0328216;-0.00414789;0.000225573;0.869888;1.38641;100;0.192593;0.161225;0.105349;0.163039
1752;1160;-0.456921;0.255404;0.523457;0.00500405;-0.00502431;0.010903;-0.0036431;0.0159273;0.0159273;0.00136095;3.60869e-05;0.902495;1.36883;100;0.158351;0.123228;0.0994478;0.119904
1768;1160;-0.283144;0.307014;0.417646;0.0102878;-0.00146615;-0.00204454;-0.00387552;-0.000578394;0.000578394;0.00641228;0;0.9147;1.18879;100;0.224544;0.128286;0.18429;0.170961
1784;1160;-0.165277;0.243126;0.293984;0.00610527;-0.0032299;-0.00158345;-0.010576;0.00164645;0.00164645;-0.00447074;0;0.914515;1.13921;2.89148;0.286413;0.08874;0.272319;0.253932
1800;1160;-0.0653648;0.265509;0.273436;0.00891169;0.00466087;0.000430197;-0.0154246;-0.00423068;0.00423068;-0.00651288;0;0.883193;1.18157;2.1162;0.287225;0.0766529;0.276808;0.274225
1816;1160;0.1131;0.227379;0.253954;0.0105992;0.0111281;-0.00639255;-0.0169618;-0.0175206;0.0175206;-0.00636262;0;0.867895;1.24462;2.48701;0.327584;0.0957018;0.313293;0.305225
1832;1160;0.232832;0.0984402;0.252787;0.0024639;0.00509695;-0.00560095;-0.0131838;-0.0106979;0.0106979;-0.0107199;0;0.941807;1.09516;100;0.213895;0.105382;0.186133;0.158926
1848;1160;0.185249;0.133947;0.228603;-0.00830774;0.00160878;0.0172129;-0.02231;0.0156041;0.0156041;-0.0306178;0;0.962936;1.1065;100;0.122509;0.0705757;0.100138;0.0890084
1864;1160;0.0387611;0.593439;0.594704;-0.00548015;0.00202122;0.031754;-0.0201289;0.0297328;0.0297328;-0.025609;0;0.917916;1.1184;100;0.177469;0.0662156;0.164653;0.164547
1880;1160;0.155621;0.882498;0.896114;0.0336554;-0.0095948;-0.022413;0.0025256;-0.0128182;0.0128182;0.036181;0;0.795858;1.11082;100;0.274536;0.141073;0.235517;0.234458
1896;1160;1.04799;-0.00992775;1.04804;0.0649263;-0.0532343;-0.0482348;0.00342419;0.00499943;0.00499943;0.0683504;0;0.531427;1.15152;100;0.301988;0.252742;0.165282;0.254044
1912;1160;1.79725;-0.389683;1.83901;-0.0149981;-0.0615221;-0.00460095;0.0163994;0.0569211;0.0569211;0.00140132;0;0.633614;1.1818;100;0.32806;0.29291;0.147741;0.288362
1928;1160;0.705914;-0.322916;0.776266;-0.0587403;-0.0234454;-0.0103534;0.0232714;0.0130921;0.0130921;-0.0354689;0;0.699737;1.4454;100;0.420182;0.36258;0.212342;0.350981
1944;1160;0.298641;-0.738026;0.796159;-0.0100146;-0.00884594;-0.0222812;0.0203483;-0.0134353;0.0134353;0.0103336;0;0.910576;1.35859;100;0.297366;0.239153;0.176727;0.197887
1960;1160;0.337303;-0.808826;0.876341;0.0147399;-0.0156234;0.0278584;0.0227772;0.0434818;0.0434818;0.0375171;0.000419092;0.862632;1.22039;100;0.257408;0.221506;0.131126;0.156465
1976;1160;0.771173;0.00102425;0.771174;0.0481858;-0.0129139;0.0384977;-0.0287502;0.0514116;0.0514116;0.0194356;0;0.61857;1.14043;100;0.326775;0.274711;0.176962;0.277548
1992;1160;1.65612;0.240677;1.67351;0.0276648;-0.00718025;0.00624482;0.0115785;0.0134251;0.0134251;0.0392433;0;0.695426;1.25998;100;0.209322;0.122773;0.169537;0.125074
2008;1160;1.59748;0.266445;1.61954;-0.00542982;-0.00390667;-0.00534256;0.00906781;-0.00143589;0.00143589;0.00363799;0;0.730108;1.29607;100;0.266262;0.109817;0.24256;0.120761
2024;1160;1.6361;0.115536;1.64017;0.00145605;-0.0221537;-0.00870171;0.000654087;0.013452;0.013452;0.00211014;0;0.712947;1.3349;100;0.358696;0.153444;0.324219;0.166985
2040;1160;1.65354;0.0256672;1.65374;0.00747349;-0.028693;-0.00398008;-0.0123575;0.0247129;0.0247129;-0.004884;0;0.536681;1.31821;1.5736;0.480589;0.217062;0.428777;0.242337
2056;1160;1.82509;-0.0148189;1.82515;0.0024789;-0.0688094;-0.00228288;-0.0296018;0.0665265;0.0665265;-0.0271229;0;0.615677;1.36742;100;0.595627;0.138881;0.57921;0.329437
2072;1160;1.67449;-0.0122167;1.67453;-0.0213503;-0.0537084;0.0109778;-0.0152336;0.0646862;0.0646862;-0.0365839;0.000580246;0.566865;1.33816;2.22079;0.678381;0.390964;0.55439;0.459954
2088;1160;1.32769;0.250778;1.35117;0.006932;-0.0370388;0.00403552;0.000940412;0.0410743;0.0410743;0.00787241;0.000140496;0.584094;1.18546;1.7834;1.04238;1.00292;0.284084;0.994781
2104;1160;1.77366;0.0427094;1.77418;-0.000508343;-0.0100494;-0.0227361;0.00445457;-0.0126866;0.0126866;0.00394623;0;0.591494;1.15345;1.77702;1.01875;1.0028;0.179549;1.00276
2120;1160;1.28755;-0.35023;1.33433;-0.0115877;-0.0134558;-0.0152652;0.0120216;-0.00180942;0.00180942;0.000433882;0;0.622071;1.27232;100;0.58824;0.57548;0.121853;0.575265
2136;1160;1.45094;-0.454958;1.52059;-0.00949053;-0.0464455;-0.0122417;0.0102433;0.0342037;0.0342037;0.000752807;0;0.654108;1.14324;100;0.315158;0.295296;0.110112;0.284289
2152;1160;0.970716;-0.799639;1.25766;-0.0154564;-0.0171283;-0.0252808;-0.00204966;-0.00815241;0.00815241;-0.0175061;0;0.816616;1.15219;3.59029;0.293893;0.274575;0.104794;0.225355
2168;1160;1.06118;-1.20215;1.60352;0.00896597;-0.0168439;-0.0231563;0.000841002;-0.00631242;0.00631242;0.00980697;0;0.940948;1.22956;100;0.174885;0.167078;0.0516687;0.11788
2184;1160;1.13712;-1.47388;1.86155;0.00094377;-0.0229367;-0.00628384;0.00718522;0.0166529;0.0166529;0.00812899;0;0.974826;1.21483;9.68717;0.0777982;0.0719502;0.0295927;0.0498552
2200;1160;1.06071;-1.40287;1.75873;-0.0118251;-0.0253743;0.0107933;0.00934312;0.0361675;0.0361675;-0.00248199;0.000161848;0.968475;1.1935;8.35219;0.0887984;0.0745593;0.0482291;0.059237
2216;1160;0.785744;-1.19887;1.43342;-0.0189162;-0.0199763;0.0126926;0.00249372;0.0326688;0.0326688;-0.0164224;0.000138954;0.846956;1.06575;100;0.221951;0.177594;0.133127;0.149176
2232;1160;0.520578;-1.07439;1.19386;-0.0111458;-0.0113581;-0.00367213;0.00959472;0.007686;0.007686;-0.00155107;0;0.663341;0.854829;100;0.41092;0.33702;0.235102;0.271185
2248;1160;0.447994;-1.283;1.35896;0.0017885;-0.00251312;-0.0114852;0.0125879;-0.00897206;0.00897206;0.0143764;0;0.517232;0.779137;100;0.411747;0.334785;0.239697;0.263241
2264;1160;0.498703;-1.37082;1.45872;-0.00556167;0.00601682;-0.00156984;-0.00477416;-0.00758666;0.00758666;-0.0103358;9.29039e-06;0.840238;1.08063;100;0.298299;0.221853;0.199408;0.204784
2280;1160;0.267349;-1.36521;1.39114;-0.0134674;0.00023063;-0.000994494;0.00135262;-0.00122512;0.00122512;-0.0121148;0;0.925019;1.16718;2.80751;0.19773;0.144102;0.135396;0.136531
2296;1160;0.143259;-1.43066;1.43782;-0.00253043;-0.00508505;-0.00686951;0.00633028;-0.00178446;0.00178446;0.00379986;0;0.938015;1.14743;3.12087;0.166831;0.129143;0.105616;0.1065
2312;1160;0.190184;-1.57077;1.58224;0.00858102;-0.00811521;-0.0089299;0.00863482;-0.000814686;0.000814686;0.0172158;0;0.918639;1.32092;100;0.156428;0.144423;0.060097;0.0634882
2328;1160;0.36722;-1.69636;1.73565;0.00767406;-0.00957626;-0.00619923;0.00681518;0.00337703;0.00337703;0.0144892;0;0.919987;1.35758;8.1356;0.162001;0.155443;0.0456273;0.0570437
2344;1160;0.41148;-1.77626;1.8233;0.002473;-0.0107472;-0.00589889;0.00682362;0.00484834;0.00484834;0.00929662;0;0.903446;1.18788;100;0.194137;0.185431;0.0574853;0.0722616
2360;1160;0.44021;-1.88436;1.9351;-0.00156099;-0.0148281;-0.0055006;0.00575336;0.0093275;0.0093275;0.00419237;0;0.963612;1.31694;100;0.188832;0.181354;0.0526122;0.0678121
2376;1160;0.299292;-1.94218;1.9651;-0.0233458;-0.0158393;-0.00255009;0.00707109;0.0132892;0.0132892;-0.0162748;0;0.881424;1.28473;100;0.241404;0.23066;0.0712164;0.0830344
2392;1160;-0.230577;-1.96758;1.98104;-0.0308463;-0.0173168;-0.000505656;0.00591368;0.0168112;0.0168112;-0.0249327;0;0.810133;1.25951;100;0.270962;0.25883;0.0801716;0.0914182
2408;1160;-0.47242;-1.95237;2.00871;0.0171147;-0.021931;0.00273206;0.00733376;0.0246631;0.0246631;0.0244485;3.6e-05;0.862685;1.28712;100;0.246453;0.234948;0.0744219;0.0948141
2424;1160;0.189016;-1.86882;1.87835;0.0326867;-0.0497127;0.00886787;0.00048848;0.0585806;0.0585806;0.0331751;0.000181665;0.796814;1.3109;100;0.284647;0.266319;0.100489;0.10999
2440;1160;0.370012;-1.67666;1.71701;-0.00027736;-0.0579487;0.0160252;-0.00629931;0.0739739;0.0739739;-0.00657667;0.000919576;0.742622;1.29068;100;0.35391;0.28648;0.207803;0.217109
2456;1160;0.233042;-1.46455;1.48298;-0.0149491;-0.0539122;-0.00211441;-0.0282301;0.0517977;0.0517977;-0.0431792;0;0.655939;0.991797;100;0.573869;0.384639;0.425886;0.435878
2472;1160;-0.0669632;-1.79507;1.79632;-0.0219039;-0.0110005;-0.034836;-0.0413952;-0.0238355;0.0238355;-0.0632992;0;0.188731;0.643758;1.12949;1.15476;0.885355;0.741368;1.11391
2488;1160;-0.436555;-2.41012;2.44934;-0.0244571;-0.0171504;-0.02489;-0.0127511;-0.00773963;0.00773963;-0.0372082;0;0.171793;0.751277;100;0.805861;0.765248;0.2526;0.402138
2504;1160;-0.781206;-2.55269;2.66955;-0.0106615;-0.00726533;-0.00822587;-0.00377881;-0.000960539;0.000960539;-0.0144403;0;0.766659;1.03856;100;0.462548;0.455602;0.0798602;0.170233
2520;1160;-0.78513;-2.74663;2.85664;0.00314944;-0.0149619;-0.0109287;0.00415478;0.00403316;0.00403316;0.00730423;0;0.949648;1.32156;2.15006;0.304494;0.300707;0.0478705;0.099324
2536;1160;-0.80855;-2.90781;3.01813;-0.0190952;-0.0174522;-0.0139058;0.00498656;0.00354637;0.00354637;-0.0141086;0;0.94598;1.37252;2.01361;0.255833;0.25008;0.0539481;0.0870969
2552;1160;-1.26;-3.15277;3.39523;-0.0415914;0.00124203;-0.0179281;0.00701467;-0.0191701;0.0191701;-0.0345768;0;0;1.35725;0;0;0;0;0
8;1176;-0.161116;-0.162998;0.229187;0.00170396;-0.00272449;0.00827561;-0.00165783;0.0110001;0.0110001;4.6121e-05;1.97214e-05;0;1.49449;0;0;0;0;0
24;1176;-0.137741;-0.0725155;0.155663;0.00255612;-0.00384189;0.00419497;-0.00130086;0.00803685;0.00803685;0.00125526;1.23975e-05;0.982225;1.56765;100;0.153948;0.0871464;0.126907;0.121942
40;1176;-0.122143;-0.0658875;0.13878;0.00531228;-0.0037981;0.000855318;0.00066336;0.00465342;0.00465342;0.00597564;0;0.992241;1.86836;100;0.336052;0.317947;0.108816;0.321877
56;1176;0.0141468;-0.0317287;0.0347397;0.00583209;-0.00167573;0.00224366;0.000365287;0.00391939;0.00391939;0.00619737;0;0.995959;2.77573;100;0.406723;0.401612;0.0642699;0.405301
72;1176;0.034029;-0.000925064;0.0340416;-0.00146947;-0.00167405;0.00155037;0.00241309;0.00322441;0.00322441;0.000943621;0;0.997471;3.75921;100;0.397415;0.394636;0.0469123;0.396458
88;1176;-0.00812721;0.0164013;0.0183045;-0.00208878;-0.00136072;0.000729392;0.000237515;0.00209012;0.00209012;-0.00185126;0;0.997962;3.68781;100;0.311401;0.306963;0.0523816;0.310875
104;1176;-0.0181961;0.0214825;0.0281531;0.000249436;-0.00080657;-8.91487e-05;-0.00120547;0.000717421;0.000717421;-0.000956039;0;0.998623;4.86525;100;0.179769;0.171046;0.05532;0.177777
120;1176;-0.00260925;0.00748825;0.00792982;0.00177023;0.00144622;-0.00224921;-0.00189488;-0.00369543;0.00369543;-0.000124653;0;0.99906;4.84571;100;0.107818;0.0930212;0.0545144;0.107529
136;1176;0.0302811;-0.0551128;0.0628838;0.00143292;0.00278235;-0.00543849;-0.00279685;-0.00822084;0.00822084;-0.00136393;1.06591e-05;0.999127;4.92141;100;0.101395;0.0729284;0.0704437;0.0896015
152;1176;0.0398064;-0.164513;0.16926;0.000156601;0.00339412;-0.00883892;-0.00782509;-0.012233;0.012233;-0.00766849;1.40735e-05;0.997238;2.94451;100;0.158418;0.0928764;0.128337;0.13511
168;1176;0.0460091;-0.310335;0.313727;0.00129332;-0.000194907;-0.00644741;-0.00784874;-0.00625251;0.00625251;-0.00655542;0;0.816491;1.40506;100;0.274123;0.155881;0.225487;0.235274
184;1176;0.0931473;-0.337217;0.349846;0.00596789;-0.00403988;0.00450431;-0.00451458;0.0085442;0.0085442;0.00145331;0;0.684681;1.10929;100;0.27438;0.180027;0.207062;0.221869
200;1176;0.208691;-0.198847;0.288257;0.00368457;-0.00710845;0.00818751;-0.0025299;0.015296;0.015296;0.00115467;4.85456e-05;0.528374;0.851912;100;0.29108;0.191136;0.219532;0.238043
216;1176;0.195425;-0.137434;0.238912;-0.00183896;-0.00281164;-0.00343197;-0.00256061;-0.000620325;0.000620325;-0.00439957;0;0.310777;0.659483;2.63857;0.301139;0.197848;0.227026;0.254713
232;1176;0.156794;-0.284071;0.32447;-0.00528682;-0.00617592;-0.00898167;0.00433404;-0.00280576;0.00280576;-0.00095278;0;0.197838;0.515372;1.4743;0.241781;0.162005;0.179478;0.1913
248;1176;0.0310516;-0.360073;0.36141;-0.0088869;-0.00751047;0.00159261;0.00847943;0.00910308;0.00910308;-0.000407477;0;0.161337;0.484316;1.38834;0.188615;0.126738;0.13969;0.145782
264;1176;-0.0912266;-0.255478;0.271277;-0.00496951;-0.00779134;0.00658096;0.0140985;0.0143723;0.0143723;0.009129;0;0.179616;0.602386;1.69257;0.155783;0.105821;0.114325;0.119971
280;1176;-0.0824509;-0.21447;0.229773;0.0105739;-0.0012816;-0.00502082;0.00671701;-0.00373922;0.00373922;0.0172909;0;0.269539;0.670297;1.69324;0.177657;0.107255;0.141627;0.146496
296;1176;0.202919;-0.38279;0.433248;0.0160696;-0.00311121;-0.00773291;0.00452672;-0.00462169;0.00462169;0.0205963;0;0.632167;0.976166;100;0.129498;0.0761612;0.104734;0.100518
312;1176;0.354027;-0.41457;0.545163;0.00296873;-0.00186768;0.00132592;0.00142944;0.0031936;0.0031936;0.00439817;1.88403e-06;0.798096;1.29644;100;0.096368;0.0665595;0.0696895;0.0689009
328;1176;0.315237;-0.371559;0.487269;-0.00510953;-0.00173499;0.00150572;0.000594378;0.00324071;0.00324071;-0.00451515;0;0.818124;1.37203;3.52404;0.0960938;0.0764758;0.0581847;0.0672164
344;1176;0.246098;-0.379202;0.45206;-6.91811e-05;0.0014954;-0.000916431;0.00319183;-0.00241183;0.00241183;0.00312265;0;0.838371;1.24638;100;0.0887745;0.0728513;0.0507306;0.0590575
360;1176;0.320515;-0.388945;0.503992;0.00599333;-0.00037995;0.000215282;0.00361664;0.000595232;0.000595232;0.00960997;0;0.936186;1.66231;2.48367;0.0750437;0.0610178;0.0436851;0.0517701
376;1176;0.409531;-0.377699;0.55711;0.00484736;-0.00396671;-9.76423e-05;0.00411425;0.00386907;0.00386907;0.00896161;0;0.971106;1.86103;3.72475;0.0664815;0.05762;0.0331622;0.0481433
392;1176;0.471983;-0.400869;0.619245;0.00366042;-0.00396347;-0.00310107;0.00410133;0.0008624;0.0008624;0.00776175;0;0.979862;2.0576;100;0.067902;0.0608203;0.0301922;0.050468
408;1176;0.527151;-0.455853;0.696914;0.00345947;0.000255992;-0.00140553;0.00341146;-0.00166152;0.00166152;0.00687094;3.59228e-07;0.972494;1.92897;100;0.0809096;0.0728718;0.0351577;0.0599459
424;1176;0.558678;-0.418768;0.698203;-0.00248164;0.00280702;0.00786383;0.00180351;0.00505681;0.00505681;-0.000678132;0;0.935111;1.79658;100;0.139162;0.125612;0.0598986;0.107646
440;1176;0.438869;-0.251026;0.505589;-0.0109775;-0.00130905;0.00568482;0.00182384;0.00699387;0.00699387;-0.00915361;0;0.74588;1.10458;100;0.193159;0.166181;0.0984589;0.155335
456;1176;0.242205;-0.272114;0.364293;-0.0115854;0.00474553;-0.00484416;0.00322868;-0.00958969;0.00958969;-0.00835669;0;0.892108;1.58568;100;0.131186;0.101692;0.0828761;0.0947105
472;1176;0.103039;-0.374105;0.388036;-0.00449956;0.00313836;-0.00690471;0.00469655;-0.0100431;0.0100431;0.000196984;5.27373e-07;0.959845;1.8222;100;0.107009;0.0864902;0.0630105;0.0674842
488;1176;0.0964241;-0.473324;0.483046;0.00161707;0.00227579;-0.00541037;0.00369315;-0.00768617;0.00768617;0.00531023;1.12354e-05;0.977269;1.81993;3.01203;0.107992;0.0932851;0.0544077;0.0590837
504;1176;0.136541;-0.535002;0.552151;0.00275518;0.00522263;-0.0011333;0.00245881;-0.00635593;0.00635593;0.005214;5.89686e-06;0.972125;1.89194;3.25389;0.118579;0.106944;0.0512242;0.0596028
520;1176;0.199747;-0.520493;0.557505;0.00945876;-0.00390813;0.000111034;0.00476238;0.00401916;0.00401916;0.0142211;0;0.973014;1.86737;100;0.0982116;0.0895872;0.0402451;0.0511781
536;1176;0.400627;-0.533861;0.667465;0.00739549;-0.0111799;0.00111672;0.00626563;0.0122967;0.0122967;0.0136611;1.21657e-05;0.978579;2.20327;100;0.0859258;0.0775535;0.0369961;0.0556346
552;1176;0.393028;-0.485518;0.624659;-0.00599807;-0.00618997;0.00266326;0.0038766;0.00885324;0.00885324;-0.00212147;0;0.973259;1.99302;100;0.0967995;0.0850545;0.0462155;0.0651028
568;1176;0.262857;-0.469612;0.538172;-0.00497018;-0.00544226;-0.00149535;0.00743288;0.00394691;0.00394691;0.00246269;0;0.980802;1.9945;100;0.0782813;0.0640506;0.0450054;0.050675
584;1176;0.249218;-0.517847;0.574696;-0.000934164;-0.005625;-0.0017249;0.00858644;0.0039001;0.0039001;0.00765227;0;0.987504;2.04991;4.67548;0.0614109;0.0477479;0.0386192;0.0406652
600;1176;0.20442;-0.50539;0.545167;-0.00507346;-0.00186849;0.00296458;0.00724721;0.00483306;0.00483306;0.00217375;0;0.97672;1.89751;3.74682;0.0746617;0.0542128;0.0513356;0.0520196
616;1176;0.104889;-0.440561;0.452875;-0.00430105;-0.000392099;0.00294082;0.00297496;0.00333292;0.00333292;-0.00132609;0;0.963904;1.79835;100;0.0695808;0.0446032;0.0534045;0.0531597
632;1176;0.0823288;-0.420525;0.428508;0.000632912;-9.24766e-05;0.000531733;0.00358008;0.00062421;0.00062421;0.004213;0;0.986547;1.92657;100;0.06302;0.0327654;0.0538326;0.0532755
648;1176;0.0982895;-0.403561;0.415358;-0.0014458;0.00109166;0.0034047;0.00386459;0.00231304;0.00231304;0.00241879;0;0.987832;1.86443;100;0.0749663;0.0340502;0.0667872;0.0654926
664;1176;0.0301056;-0.311478;0.312929;-0.00513785;0.00530467;0.00622003;0.00709691;0.000915359;0.000915359;0.00195906;0;0.984183;1.66933;100;0.0785577;0.042509;0.0660628;0.0661421
680;1176;-0.0353031;-0.221888;0.224678;-0.00180182;0.00666588;0.00444355;0.00584965;-0.00222233;0.00222233;0.00404783;0;0.984204;1.66085;100;0.0733254;0.0543645;0.0492049;0.0509557
696;1176;5.53131e-05;-0.161386;0.161387;0.00939134;0.00821991;0.00563545;0.00552706;-0.00258446;0.00258446;0.0149184;0;0.954932;1.56506;100;0.114278;0.0986116;0.057751;0.0773226
712;1176;0.203836;-0.0559921;0.211387;0.00491241;5.65549e-05;0.00273407;-0.00144481;0.00267751;0.00267751;0.0034676;0;0.795303;1.12944;2.9431;0.19271;0.17643;0.0775216;0.175853
728;1176;0.140085;-0.0663204;0.154991;-0.00339172;0.00732061;0.00161437;0.00530169;-0.00570624;0.00570624;0.00190997;0;0.864853;1.14431;100;0.100368;0.0872198;0.0496636;0.0847858
744;1176;0.141754;0.0137005;0.142415;0.000510742;0.00115917;0.00526299;0.00380789;0.00410382;0.00410382;0.00431863;0;0.873353;1.15325;100;0.0868293;0.0687189;0.0530758;0.0710864
760;1176;0.154608;0.086195;0.177012;0.00292541;-0.00451739;0.00471227;0.00298006;0.00922966;0.00922966;0.00590547;2.12864e-05;0.87883;1.20998;100;0.078721;0.0636037;0.046385;0.0617375
776;1176;0.221954;0.153637;0.269941;0.00216816;0.0033289;0.00218379;-0.000432024;-0.0011451;0.0011451;0.00173613;0;0.973515;1.76916;100;0.0467275;0.0367238;0.0288933;0.0345909
792;1176;0.220009;0.148415;0.265388;0.0001417;0.00428043;-0.00231706;-6.71546e-06;-0.00659749;0.00659749;0.000134985;9.91251e-06;0.985189;1.89866;100;0.03907;0.0300222;0.0250026;0.0286756
808;1176;0.248676;0.0921688;0.265207;0.00403826;0.00340257;-0.00390993;-0.00143787;-0.0073125;0.0073125;0.00260039;5.80678e-06;0.978556;1.76186;100;0.044258;0.034353;0.0279042;0.0337858
824;1176;0.341177;0.0393257;0.343436;0.00662307;-0.00478682;-0.00159413;-0.00182304;0.00319269;0.00319269;0.00480003;0;0.902917;1.14678;4.04397;0.076862;0.0634808;0.0433355;0.0635011
840;1176;0.415953;0.0316315;0.417154;-0.0013769;-0.00663784;-0.00143536;-0.0123886;0.00520248;0.00520248;-0.0137655;0;0.833305;1.109;3.54604;0.152765;0.131808;0.077227;0.132337
856;1176;0.286591;-0.0298119;0.288137;-0.0124141;-0.0101657;-0.0071103;-0.00984967;0.00305538;0.00305538;-0.0222637;0;0.822274;1.05769;100;0.178055;0.150618;0.094961;0.153185
872;1176;0.0763493;-0.185343;0.200452;-0.00986571;-0.00815444;-0.0113819;-0.00333344;-0.00322744;0.00322744;-0.0131992;0;0.689529;1.05255;100;0.152472;0.111779;0.103698;0.117767
888;1176;0.00784874;-0.331291;0.331384;0.000923465;-0.00878327;-0.000281354;-0.00450378;0.00850192;0.00850192;-0.00358031;0;0.904234;1.37581;100;0.0974967;0.0702538;0.0676018;0.0691555
904;1176;0.0802345;-0.194881;0.210752;0.005403;-0.0140958;0.0114849;-0.00918917;0.0255807;0.0255807;-0.00378617;0.000108656;0.941572;1.52991;100;0.0957146;0.0702454;0.0650144;0.0693147
920;1176;0.140368;-0.0521011;0.149725;0.000794123;-0.0149564;0.00201588;-0.000772864;0.0169723;0.0169723;2.1259e-05;2.95365e-05;0.922043;1.79606;100;0.151601;0.101913;0.112235;0.122618
936;1176;0.099123;-0.156921;0.185606;-0.00471222;-0.0167964;-0.0137209;0.00241315;0.00307545;0.00307545;-0.00229907;0;0.904269;1.66839;5.158;0.190963;0.0986826;0.163489;0.163546
952;1176;0.00648499;-0.41466;0.41471;-0.00629245;-0.00837267;-0.0109236;-0.000360201;-0.00255097;0.00255097;-0.00665265;0;0.888814;1.48956;100;0.184639;0.0707237;0.170557;0.170957
968;1176;-0.0860786;-0.460934;0.468902;-0.00527373;0.0026983;0.00182785;0.000664045;-0.000870456;0.000870456;-0.00460968;0;0.886923;1.38525;100;0.168541;0.0725946;0.152106;0.150757
984;1176;-0.133095;-0.38686;0.409115;0.00263402;0.00863895;0.00640122;0.00275099;-0.00223773;0.00223773;0.00538501;0;0.945715;1.44935;3.42102;0.136263;0.0965503;0.0961545;0.0987155
1000;1176;-0.00495911;-0.285471;0.285514;0.0100286;0.00773583;0.00478602;0.00253316;-0.0029498;0.0029498;0.0125617;0;0.979846;1.63256;3.31087;0.0906879;0.0677794;0.0602515;0.0622543
1016;1176;0.14971;-0.239992;0.282859;0.0083041;0.00131442;0.00202608;0.00254213;0.00071166;0.00071166;0.0108462;0;0.978207;1.63693;2.81908;0.0935523;0.0715152;0.0603125;0.0657025
1032;1176;0.250874;-0.204908;0.323921;0.0066448;-0.00284819;0.00443289;0.00262824;0.00728108;0.00728108;0.00927303;8.59251e-06;0.946791;1.40454;3.16272;0.14897;0.117771;0.0912253;0.112538
1048;1176;0.31918;-0.131367;0.345156;-0.00647684;0.000883917;-0.00227632;0.00670369;-0.00316024;0.00316024;0.000226855;0;0.803417;1.25048;100;0.202219;0.160071;0.123572;0.16206
1064;1176;0.0749989;-0.267582;0.277894;-0.0123547;0.00235628;-0.00658671;0.004437;-0.00894299;0.00894299;-0.00791771;0;0.914528;1.3779;100;0.103919;0.0749177;0.0720172;0.0747923
1080;1176;-0.0137348;-0.304327;0.304637;-0.00243524;0.000419716;-0.000580778;0.0024117;-0.00100049;0.00100049;-2.35338e-05;0;0.965212;1.5315;4.84791;0.0994056;0.0820739;0.0560834;0.0600648
1096;1176;-0.0403366;-0.323942;0.326444;-0.00507569;-0.00791779;-0.00481468;0.0017592;0.00310311;0.00310311;-0.00331649;0;0.917244;1.39731;100;0.216173;0.201215;0.0790144;0.133223
1112;1176;-0.135939;-0.470739;0.489974;0.00336075;-0.00568298;-0.0123522;0.00452597;-0.0066692;0.0066692;0.00788672;0;0.790307;1.25012;2.58938;0.53625;0.512046;0.159289;0.412457
1128;1176;0.0719013;-0.674461;0.678283;0.0154851;0.00100744;-0.0101101;0.00818081;-0.0111176;0.0111176;0.0236659;0;0.78123;1.37332;3.41524;0.705037;0.642563;0.290154;0.530208
1144;1176;0.238905;-0.736862;0.774623;-0.00381471;-0.00413118;0.00547649;0.00174376;0.00960767;0.00960767;-0.00207094;1.49002e-05;0.852256;1.68872;100;0.34926;0.23041;0.262476;0.268272
1160;1176;-0.0147247;-0.511782;0.511993;-0.0150415;0.00262216;0.0188534;-0.00393275;0.0162312;0.0162312;-0.0189743;0;0.864361;1.3658;3.23038;0.331508;0.214539;0.252726;0.265961
1176;1176;-0.0965233;-0.220789;0.240966;0.011582;-0.00732355;0.0113614;-0.00336491;0.018685;0.018685;0.00821714;2.73532e-05;0.886281;1.23013;2.26069;0.373642;0.310599;0.207693;0.324354
1192;1176;0.276447;-0.16573;0.322319;0.0175913;-0.0306021;0.00103489;-0.00692522;0.031637;0.031637;0.0106661;0;0.857848;1.37346;3.05341;0.341178;0.312321;0.137324;0.302259
1208;1176;0.344528;-0.149839;0.375701;-0.00890256;-0.00740416;0.000992487;0.00462664;0.00839665;0.00839665;-0.00427592;0;0.879341;1.64586;100;0.30622;0.29586;0.07898;0.283114
1224;1176;0.136158;-0.142883;0.197369;0.00567953;-0.000464082;-0.00281299;0.00894261;-0.00234891;0.00234891;0.0146221;0;0.909986;1.57338;100;0.307164;0.300664;0.0628593;0.279956
1240;1176;0.490454;-0.228577;0.541103;0.010388;-0.00157675;-0.00376608;0.00838575;-0.00218933;0.00218933;0.0187738;0;0.875539;1.6242;100;0.294996;0.284338;0.0785795;0.265987
